datetime;consumption;temperature_average;solar_average;wind_average;day_of_week;is_weekend;is_holiday
2023-01-01 00:00:00;5978.38330078125;12.325;0.0;12.925;6;True;True
2023-01-01 01:00:00;6028.0;12.35;0.0;12.375;6;True;True
2023-01-01 02:00:00;5930.5498046875;11.725;0.0;11.925;6;True;True
2023-01-01 03:00:00;6011.7333984375;11.55;0.0;12.925;6;True;True
2023-01-01 04:00:00;5814.2998046875;11.375;0.0;10.925;6;True;True
2023-01-01 05:00:00;5629.0498046875;10.975;0.0;10.925;6;True;True
2023-01-01 06:00:00;5646.38330078125;10.5;0.0;10.175;6;True;True
2023-01-01 07:00:00;5652.88330078125;10.825;1.25;13.675;6;True;True
2023-01-01 08:00:00;5760.31689453125;11.3;12.75;13.2;6;True;True
2023-01-01 09:00:00;6020.63330078125;11.6;25.5;11.45;6;True;True
2023-01-01 10:00:00;6368.2001953125;14.15;39.0;12.85;6;True;True
2023-01-01 11:00:00;6407.533203125;14.8;39.75;15.05;6;True;True
2023-01-01 12:00:00;6435.0;15.175;35.75;13.3;6;True;True
2023-01-01 13:00:00;6474.5498046875;15.125;31.25;12.4;6;True;True
2023-01-01 14:00:00;6500.16650390625;14.85;24.5;12.4;6;True;True
2023-01-01 15:00:00;6594.5166015625;14.125;16.5;10.45;6;True;True
2023-01-01 16:00:00;6845.64990234375;13.375;4.5;7.825;6;True;True
2023-01-01 17:00:00;6955.7001953125;12.425;0.0;7.300000000000001;6;True;True
2023-01-01 18:00:00;7023.0498046875;11.475;0.0;7.300000000000001;6;True;True
2023-01-01 19:00:00;6938.783203125;11.225;0.0;6.825;6;True;True
2023-01-01 20:00:00;6831.7333984375;10.65;0.0;7.825;6;True;True
2023-01-01 21:00:00;6923.39990234375;10.025;0.0;6.825;6;True;True
2023-01-01 22:00:00;6516.5498046875;9.35;0.0;6.425;6;True;True
2023-01-01 23:00:00;6638.11669921875;8.775;0.0;10.1;6;True;True
2023-01-02 00:00:00;5878.0166015625;8.35;0.0;8.1;0;False;False
2023-01-02 01:00:00;5826.39990234375;7.925;0.0;9.1;0;False;False
2023-01-02 02:00:00;5667.2666015625;7.475;0.0;9.1;0;False;False
2023-01-02 03:00:00;5850.7333984375;6.975;0.0;10.375;0;False;False
2023-01-02 04:00:00;6353.63330078125;5.9;0.0;7.35;0;False;False
2023-01-02 05:00:00;6432.0;5.575;0.0;8.65;0;False;False
2023-01-02 06:00:00;7358.966796875;5.475;0.0;10.1;0;False;False
2023-01-02 07:00:00;8044.2666015625;5.55;2.0;10.1;0;False;False
2023-01-02 08:00:00;8362.31640625;6.050000000000001;11.75;9.65;0;False;False
2023-01-02 09:00:00;8606.3662109375;6.725;23.5;7.65;0;False;False
2023-01-02 10:00:00;8698.2001953125;7.649999999999999;31.5;11.05;0;False;False
2023-01-02 11:00:00;8773.033203125;8.899999999999999;33.25;8.575;0;False;False
2023-01-02 12:00:00;8837.68359375;9.45;32.25;9.05;0;False;False
2023-01-02 13:00:00;8877.5166015625;10.05;28.5;8.575;0;False;False
2023-01-02 14:00:00;8753.0166015625;10.1;21.0;8.3;0;False;False
2023-01-02 15:00:00;8782.400390625;9.675;13.75;9.05;0;False;False
2023-01-02 16:00:00;8912.6337890625;8.9;3.25;7.35;0;False;False
2023-01-02 17:00:00;8907.783203125;8.4;0.0;7.825;0;False;False
2023-01-02 18:00:00;8817.2333984375;8.025;0.0;8.3;0;False;False
2023-01-02 19:00:00;8794.5498046875;7.775;0.0;9.25;0;False;False
2023-01-02 20:00:00;8452.6162109375;7.575;0.0;9.7;0;False;False
2023-01-02 21:00:00;8043.5166015625;7.575;0.0;10.15;0;False;False
2023-01-02 22:00:00;7587.2666015625;7.375;0.0;11.1;0;False;False
2023-01-02 23:00:00;7077.783203125;7.6;0.0;11.85;0;False;False
2023-01-03 00:00:00;6749.85009765625;7.199999999999999;0.0;9.35;1;False;False
2023-01-03 01:00:00;6796.7001953125;7.125;0.0;9.325;1;False;False
2023-01-03 02:00:00;7524.61669921875;7.0;0.0;8.875;1;False;False
2023-01-03 03:00:00;7554.9833984375;6.925000000000001;0.0;11.375;1;False;False
2023-01-03 04:00:00;7589.7998046875;7.85;0.0;9.625;1;False;False
2023-01-03 05:00:00;7425.81689453125;7.525;0.0;9.625;1;False;False
2023-01-03 06:00:00;8513.4501953125;7.15;0.0;10.175;1;False;False
2023-01-03 07:00:00;9057.599609375;6.675;0.5;8.225;1;False;False
2023-01-03 08:00:00;9186.56640625;6.7;3.75;8.7;1;False;False
2023-01-03 09:00:00;9349.75;6.95;8.5;8.7;1;False;False
2023-01-03 10:00:00;9378.4833984375;7.575;13.25;8.9;1;False;False
2023-01-03 11:00:00;9357.4833984375;7.875;16.0;11.85;1;False;False
2023-01-03 12:00:00;9408.6162109375;8.1;15.75;9.35;1;False;False
2023-01-03 13:00:00;9425.5166015625;7.649999999999999;15.75;11.375;1;False;False
2023-01-03 14:00:00;9235.0166015625;7.625;15.75;8.4;1;False;False
2023-01-03 15:00:00;9273.6162109375;6.65;11.5;7.475;1;False;False
2023-01-03 16:00:00;9377.9501953125;5.85;4.5;7.025;1;False;False
2023-01-03 17:00:00;9355.033203125;5.0;0.0;6.550000000000001;1;False;False
2023-01-03 18:00:00;9265.783203125;4.15;0.0;6.550000000000001;1;False;False
2023-01-03 19:00:00;9199.4501953125;3.575;0.0;6.075;1;False;False
2023-01-03 20:00:00;8871.25;3.2;0.0;6.825;1;False;False
2023-01-03 21:00:00;8417.599609375;2.425;0.0;7.300000000000001;1;False;False
2023-01-03 22:00:00;8050.7333984375;1.375;0.0;6.550000000000001;1;False;False
2023-01-03 23:00:00;7986.11669921875;0.925;0.0;7.775;1;False;False
2023-01-04 00:00:00;8063.39990234375;0.7749999999999999;0.0;7.300000000000001;2;False;False
2023-01-04 01:00:00;8387.8662109375;0.875;0.0;7.025;2;False;False
2023-01-04 02:00:00;8346.283203125;0.8500000000000001;0.0;7.775;2;False;False
2023-01-04 03:00:00;8201.75;1.15;0.0;8.775;2;False;False
2023-01-04 04:00:00;8351.4833984375;0.325;0.0;7.825;2;False;False
2023-01-04 05:00:00;8453.400390625;0.725;0.0;9.525;2;False;False
2023-01-04 06:00:00;9121.6162109375;1.175;0.0;10.0;2;False;False
2023-01-04 07:00:00;9624.56640625;1.425;2.25;10.45;2;False;False
2023-01-04 08:00:00;9706.150390625;1.825;7.75;11.1;2;False;False
2023-01-04 09:00:00;9791.283203125;2.975;13.75;16.45;2;False;False
2023-01-04 10:00:00;9714.3330078125;3.725;16.0;18.0;2;False;False
2023-01-04 11:00:00;9674.8330078125;4.625;13.5;16.65;2;False;False
2023-01-04 12:00:00;9738.900390625;5.325;8.5;18.025;2;False;False
2023-01-04 13:00:00;9775.3330078125;5.975;6.0;20.25;2;False;False
2023-01-04 14:00:00;9620.0;6.324999999999999;3.25;20.25;2;False;False
2023-01-04 15:00:00;9655.7333984375;6.45;2.5;18.8;2;False;False
2023-01-04 16:00:00;9572.900390625;6.95;0.5;19.725;2;False;False
2023-01-04 17:00:00;9444.2666015625;7.0;0.0;17.95;2;False;False
2023-01-04 18:00:00;9256.2333984375;7.35;0.0;22.175;2;False;False
2023-01-04 19:00:00;9174.93359375;7.7;0.0;23.375;2;False;False
2023-01-04 20:00:00;8878.783203125;7.9;0.0;23.375;2;False;False
2023-01-04 21:00:00;8381.0498046875;8.3;0.0;23.575;2;False;False
2023-01-04 22:00:00;8040.7333984375;8.65;0.0;23.1;2;False;False
2023-01-04 23:00:00;7851.4501953125;8.775;0.0;22.575;2;False;False
2023-01-05 00:00:00;7605.0166015625;9.075;0.0;24.025;3;False;False
2023-01-05 01:00:00;8275.2333984375;9.475;0.0;24.475;3;False;False
2023-01-05 02:00:00;8179.466796875;9.3;0.0;23.025;3;False;False
2023-01-05 03:00:00;8037.283203125;9.5;0.0;24.025;3;False;False
2023-01-05 04:00:00;8208.2998046875;9.425;0.0;22.0;3;False;False
2023-01-05 05:00:00;8093.7666015625;9.475;0.0;23.75;3;False;False
2023-01-05 06:00:00;8808.033203125;8.925;0.0;19.325;3;False;False
2023-01-05 07:00:00;9314.4501953125;8.95;1.0;22.55;3;False;False
2023-01-05 08:00:00;9434.5830078125;8.975;2.25;23.0;3;False;False
2023-01-05 09:00:00;9583.4169921875;9.375;5.0;23.925;3;False;False
2023-01-05 10:00:00;9517.8837890625;9.075;8.25;25.15;3;False;False
2023-01-05 11:00:00;9469.400390625;9.35;9.25;24.85;3;False;False
2023-01-05 12:00:00;9365.8662109375;9.475;8.75;25.3;3;False;False
2023-01-05 13:00:00;9323.2666015625;9.225;9.25;24.3;3;False;False
2023-01-05 14:00:00;9127.4501953125;8.775;8.5;20.625;3;False;False
2023-01-05 15:00:00;9159.9501953125;8.275;6.0;17.975;3;False;False
2023-01-05 16:00:00;9230.033203125;7.85;2.0;21.6;3;False;False
2023-01-05 17:00:00;9250.9501953125;7.5;0.0;16.95;3;False;False
2023-01-05 18:00:00;9128.1337890625;7.225;0.0;16.475;3;False;False
2023-01-05 19:00:00;9075.8662109375;7.05;0.0;17.0;3;False;False
2023-01-05 20:00:00;8774.7666015625;6.775;0.0;14.8;3;False;False
2023-01-05 21:00:00;8321.5166015625;6.525;0.0;12.125;3;False;False
2023-01-05 22:00:00;7954.14990234375;6.45;0.0;12.95;3;False;False
2023-01-05 23:00:00;7509.58349609375;6.325;0.0;11.475;3;False;False
2023-01-06 00:00:00;7291.466796875;6.225;0.0;9.8;4;False;False
2023-01-06 01:00:00;8142.033203125;6.1;0.0;9.325;4;False;False
2023-01-06 02:00:00;8108.83349609375;6.0;0.0;8.425;4;False;False
2023-01-06 03:00:00;8127.7001953125;5.9;0.0;7.95;4;False;False
2023-01-06 04:00:00;8249.1162109375;5.925;0.0;8.25;4;False;False
2023-01-06 05:00:00;8669.81640625;5.875;0.0;7.300000000000001;4;False;False
2023-01-06 06:00:00;8758.5166015625;6.1;0.0;7.775;4;False;False
2023-01-06 07:00:00;9255.1669921875;6.225;0.75;8.775;4;False;False
2023-01-06 08:00:00;9369.68359375;6.65;0.75;8.775;4;False;False
2023-01-06 09:00:00;9377.5498046875;7.15;2.25;8.775;4;False;False
2023-01-06 10:00:00;9343.6669921875;7.6;2.75;10.65;4;False;False
2023-01-06 11:00:00;9335.716796875;8.325;4.75;11.55;4;False;False
2023-01-06 12:00:00;9433.2998046875;8.925;4.5;12.025;4;False;False
2023-01-06 13:00:00;9430.6669921875;9.125;4.5;11.475;4;False;False
2023-01-06 14:00:00;9233.783203125;9.1;4.5;12.475;4;False;False
2023-01-06 15:00:00;9287.06640625;9.325;4.0;12.0;4;False;False
2023-01-06 16:00:00;9316.81640625;9.1;1.25;11.475;4;False;False
2023-01-06 17:00:00;9195.3837890625;8.75;0.0;10.25;4;False;False
2023-01-06 18:00:00;8936.56640625;8.55;0.0;12.0;4;False;False
2023-01-06 19:00:00;8812.25;8.35;0.0;12.3;4;False;False
2023-01-06 20:00:00;8459.5498046875;7.75;0.0;9.35;4;False;False
2023-01-06 21:00:00;7935.91650390625;7.525;0.0;8.425;4;False;False
2023-01-06 22:00:00;7525.11669921875;7.225;0.0;8.425;4;False;False
2023-01-06 23:00:00;7071.13330078125;6.875;0.0;7.425000000000001;4;False;False
2023-01-07 00:00:00;6700.716796875;6.725;0.0;7.5;5;True;False
2023-01-07 01:00:00;6437.10009765625;6.625;0.0;7.5;5;True;False
2023-01-07 02:00:00;6490.716796875;6.25;0.0;7.775;5;True;False
2023-01-07 03:00:00;7212.716796875;6.2;0.0;6.550000000000001;5;True;False
2023-01-07 04:00:00;7459.0166015625;6.65;0.0;7.300000000000001;5;True;False
2023-01-07 05:00:00;6736.89990234375;6.6;0.0;7.300000000000001;5;True;False
2023-01-07 06:00:00;6775.16650390625;6.375;0.0;6.35;5;True;False
2023-01-07 07:00:00;7094.06689453125;6.275;2.25;6.35;5;True;False
2023-01-07 08:00:00;7423.16650390625;6.375;6.25;5.875;5;True;False
2023-01-07 09:00:00;7856.60009765625;6.975;13.5;5.875;5;True;False
2023-01-07 10:00:00;8139.08349609375;8.3;16.25;6.9;5;True;False
2023-01-07 11:00:00;8295.25;8.6;19.5;7.35;5;True;False
2023-01-07 12:00:00;8262.966796875;8.975;20.0;7.825;5;True;False
2023-01-07 13:00:00;8205.93359375;9.075;20.75;8.575;5;True;False
2023-01-07 14:00:00;8025.2998046875;8.8;19.75;7.825;5;True;False
2023-01-07 15:00:00;7961.033203125;8.25;14.25;7.825;5;True;False
2023-01-07 16:00:00;8096.06689453125;7.875;5.25;9.225;5;True;False
2023-01-07 17:00:00;8171.16650390625;7.075;0.0;8.75;5;True;False
2023-01-07 18:00:00;8091.10009765625;6.375;0.0;9.5;5;True;False
2023-01-07 19:00:00;7937.5;5.875;0.0;9.05;5;True;False
2023-01-07 20:00:00;7785.0;5.45;0.0;9.05;5;True;False
2023-01-07 21:00:00;7513.966796875;5.05;0.0;8.575;5;True;False
2023-01-07 22:00:00;7251.06689453125;3.9;0.0;8.1;5;True;False
2023-01-07 23:00:00;7014.10009765625;3.6;0.0;8.1;5;True;False
2023-01-08 00:00:00;6604.283203125;3.35;0.0;7.35;6;True;False
2023-01-08 01:00:00;7335.61669921875;3.25;0.0;8.1;6;True;False
2023-01-08 02:00:00;7294.35009765625;3.0250000000000004;0.0;7.35;6;True;False
2023-01-08 03:00:00;7302.56689453125;2.85;0.0;7.35;6;True;False
2023-01-08 04:00:00;7402.36669921875;2.825;0.0;10.5;6;True;False
2023-01-08 05:00:00;7335.283203125;2.65;0.0;9.05;6;True;False
2023-01-08 06:00:00;6977.033203125;2.65;0.0;8.575;6;True;False
2023-01-08 07:00:00;6983.033203125;2.525;1.75;8.1;6;True;False
2023-01-08 08:00:00;7270.41650390625;2.6250000000000004;5.5;8.1;6;True;False
2023-01-08 09:00:00;7766.033203125;2.825;8.25;9.1;6;True;False
2023-01-08 10:00:00;8128.2998046875;3.2;8.5;10.575;6;True;False
2023-01-08 11:00:00;8351.7333984375;3.575;9.5;10.125;6;True;False
2023-01-08 12:00:00;8255.4169921875;3.8;6.75;10.575;6;True;False
2023-01-08 13:00:00;8242.43359375;4.075;6.0;11.8;6;True;False
2023-01-08 14:00:00;8124.5498046875;4.175;4.0;11.525;6;True;False
2023-01-08 15:00:00;8118.63330078125;4.175;2.75;11.05;6;True;False
2023-01-08 16:00:00;8197.716796875;3.875;0.5;10.975;6;True;False
2023-01-08 17:00:00;8212.533203125;3.7;0.0;10.5;6;True;False
2023-01-08 18:00:00;8286.2001953125;3.5;0.0;10.975;6;True;False
2023-01-08 19:00:00;8253.5166015625;3.45;0.0;11.975;6;True;False
2023-01-08 20:00:00;8111.89990234375;3.375;0.0;9.975;6;True;False
2023-01-08 21:00:00;7844.2998046875;3.175;0.0;9.975;6;True;False
2023-01-08 22:00:00;7673.33349609375;3.0;0.0;11.5;6;True;False
2023-01-08 23:00:00;7584.5166015625;2.9;0.0;9.975;6;True;False
2023-01-09 00:00:00;7394.83349609375;2.825;0.0;10.975;0;False;False
2023-01-09 01:00:00;7789.31689453125;2.675;0.0;9.975;0;False;False
2023-01-09 02:00:00;7702.14990234375;2.475;0.0;10.5;0;False;False
2023-01-09 03:00:00;7671.41650390625;2.375;0.0;11.5;0;False;False
2023-01-09 04:00:00;7756.2666015625;2.65;0.0;9.575;0;False;False
2023-01-09 05:00:00;8128.33349609375;2.7;0.0;8.625;0;False;False
2023-01-09 06:00:00;8941.06640625;2.75;0.0;9.575;0;False;False
2023-01-09 07:00:00;9518.533203125;2.75;0.0;8.575;0;False;False
2023-01-09 08:00:00;9658.6669921875;3.125;0.25;9.525;0;False;False
2023-01-09 09:00:00;9816.6337890625;3.65;1.25;10.175;0;False;False
2023-01-09 10:00:00;9803.7998046875;4.175;2.25;10.1;0;False;False
2023-01-09 11:00:00;9813.6162109375;4.7;3.5;11.475;0;False;False
2023-01-09 12:00:00;9925.2666015625;5.2;3.75;11.95;0;False;False
2023-01-09 13:00:00;9958.75;5.3500000000000005;3.75;12.4;0;False;False
2023-01-09 14:00:00;9660.81640625;5.375;3.0;11.2;0;False;False
2023-01-09 15:00:00;9571.533203125;5.1;3.0;11.95;0;False;False
2023-01-09 16:00:00;9569.8837890625;4.7;0.75;10.55;0;False;False
2023-01-09 17:00:00;9451.6337890625;4.525;0.0;9.35;0;False;False
2023-01-09 18:00:00;9264.25;4.475;0.0;8.9;0;False;False
2023-01-09 19:00:00;9232.033203125;4.15;0.0;8.9;0;False;False
2023-01-09 20:00:00;8980.81640625;4.025;0.0;9.35;0;False;False
2023-01-09 21:00:00;8533.9833984375;3.85;0.0;9.825;0;False;False
2023-01-09 22:00:00;8334.7333984375;3.925;0.0;9.625;0;False;False
2023-01-09 23:00:00;8006.43310546875;3.825;0.0;11.575;0;False;False
2023-01-10 00:00:00;8083.0498046875;3.525;0.0;10.275;1;False;False
2023-01-10 01:00:00;8224.5166015625;3.625;0.0;10.75;1;False;False
2023-01-10 02:00:00;8069.66650390625;3.6;0.0;10.75;1;False;False
2023-01-10 03:00:00;8002.41650390625;3.65;0.0;11.2;1;False;False
2023-01-10 04:00:00;8093.7333984375;3.7;0.0;10.25;1;False;False
2023-01-10 05:00:00;8219.4501953125;3.625;0.0;11.475;1;False;False
2023-01-10 06:00:00;9073.9833984375;3.55;0.0;13.225;1;False;False
2023-01-10 07:00:00;9596.033203125;3.575;0.25;13.75;1;False;False
2023-01-10 08:00:00;9729.93359375;3.825;1.25;15.175;1;False;False
2023-01-10 09:00:00;9884.7998046875;4.225;3.75;13.875;1;False;False
2023-01-10 10:00:00;9756.6162109375;4.45;6.0;16.175;1;False;False
2023-01-10 11:00:00;9748.1669921875;4.825;7.25;18.875;1;False;False
2023-01-10 12:00:00;9815.5166015625;4.975;7.25;17.85;1;False;False
2023-01-10 13:00:00;9841.033203125;4.9;7.75;19.85;1;False;False
2023-01-10 14:00:00;9538.2998046875;4.75;9.0;16.45;1;False;False
2023-01-10 15:00:00;9565.3330078125;4.55;7.75;14.8;1;False;False
2023-01-10 16:00:00;9664.7001953125;4.025;3.5;12.475;1;False;False
2023-01-10 17:00:00;9689.1162109375;3.575;0.0;9.8;1;False;False
2023-01-10 18:00:00;9584.400390625;3.175;0.0;8.325;1;False;False
2023-01-10 19:00:00;9517.7333984375;2.925;0.0;8.875;1;False;False
2023-01-10 20:00:00;9249.1669921875;2.625;0.0;9.15;1;False;False
2023-01-10 21:00:00;8806.8837890625;2.35;0.0;9.7;1;False;False
2023-01-10 22:00:00;8712.5;1.575;0.0;8.225;1;False;False
2023-01-10 23:00:00;8346.3837890625;1.4;0.0;9.975;1;False;False
2023-01-11 00:00:00;8013.88330078125;1.25;0.0;9.975;2;False;False
2023-01-11 01:00:00;8293.06640625;1.25;0.0;9.975;2;False;False
2023-01-11 02:00:00;8207.1162109375;1.2;0.0;9.975;2;False;False
2023-01-11 03:00:00;8173.0166015625;1.3;0.0;11.45;2;False;False
2023-01-11 04:00:00;8363.7001953125;0.375;0.0;8.75;2;False;False
2023-01-11 05:00:00;8532.9169921875;0.625;0.0;10.975;2;False;False
2023-01-11 06:00:00;9433.6669921875;1.2;0.0;9.975;2;False;False
2023-01-11 07:00:00;9988.5830078125;1.525;0.25;10.45;2;False;False
2023-01-11 08:00:00;9991.3330078125;2.1;0.25;10.45;2;False;False
2023-01-11 09:00:00;10022.0166015625;2.95;1.25;12.4;2;False;False
2023-01-11 10:00:00;9868.5498046875;3.525;1.25;13.85;2;False;False
2023-01-11 11:00:00;9857.7998046875;4.3;2.75;12.85;2;False;False
2023-01-11 12:00:00;9934.56640625;4.875;2.0;12.75;2;False;False
2023-01-11 13:00:00;9982.6162109375;5.375;1.75;11.55;2;False;False
2023-01-11 14:00:00;9797.9501953125;5.574999999999999;1.25;12.3;2;False;False
2023-01-11 15:00:00;9788.5830078125;5.55;1.75;12.3;2;False;False
2023-01-11 16:00:00;9820.7001953125;5.725;0.25;11.1;2;False;False
2023-01-11 17:00:00;9796.9501953125;5.725;0.0;11.1;2;False;False
2023-01-11 18:00:00;9650.033203125;5.725;0.0;11.55;2;False;False
2023-01-11 19:00:00;9596.349609375;5.725;0.0;12.0;2;False;False
2023-01-11 20:00:00;9312.2333984375;5.7;0.0;10.25;2;False;False
2023-01-11 21:00:00;8823.033203125;5.575;0.0;11.0;2;False;False
2023-01-11 22:00:00;8384.06640625;5.45;0.0;10.75;2;False;False
2023-01-11 23:00:00;8056.13330078125;5.3;0.0;11.2;2;False;False
2023-01-12 00:00:00;7927.58349609375;5.475;0.0;11.2;3;False;False
2023-01-12 01:00:00;7934.7333984375;5.325;0.0;11.65;3;False;False
2023-01-12 02:00:00;8077.83349609375;5.1;0.0;12.875;3;False;False
2023-01-12 03:00:00;8159.0498046875;5.0;0.0;13.35;3;False;False
2023-01-12 04:00:00;8312.4833984375;4.45;0.0;12.875;3;False;False
2023-01-12 05:00:00;8614.9169921875;4.725;0.0;15.1;3;False;False
2023-01-12 06:00:00;9276.3662109375;4.35;0.0;13.875;3;False;False
2023-01-12 07:00:00;9776.3330078125;4.575;2.25;14.325;3;False;False
2023-01-12 08:00:00;9853.8837890625;5.0;5.75;15.25;3;False;False
2023-01-12 09:00:00;9836.849609375;5.9;8.0;17.575;3;False;False
2023-01-12 10:00:00;9766.9501953125;6.525;15.0;20.25;3;False;False
2023-01-12 11:00:00;9693.18359375;7.075;13.75;22.925;3;False;False
2023-01-12 12:00:00;9795.06640625;7.45;10.0;23.55;3;False;False
2023-01-12 13:00:00;9843.900390625;7.45;7.75;23.1;3;False;False
2023-01-12 14:00:00;9634.150390625;7.375;4.75;26.05;3;False;False
2023-01-12 15:00:00;9601.099609375;7.125;2.5;21.625;3;False;False
2023-01-12 16:00:00;9674.81640625;6.475;0.75;17.575;3;False;False
2023-01-12 17:00:00;9685.783203125;6.550000000000001;0.0;17.575;3;False;False
2023-01-12 18:00:00;9412.75;6.5;0.0;16.1;3;False;False
2023-01-12 19:00:00;9362.81640625;6.5;0.0;16.1;3;False;False
2023-01-12 20:00:00;9063.0;6.7;0.0;17.575;3;False;False
2023-01-12 21:00:00;8611.150390625;6.675;0.0;18.325;3;False;False
2023-01-12 22:00:00;8226.25;7.025;0.0;16.1;3;False;False
2023-01-12 23:00:00;7708.4833984375;7.0;0.0;18.05;3;False;False
2023-01-13 00:00:00;7689.716796875;7.225;0.0;18.85;4;False;False
2023-01-13 01:00:00;8022.88330078125;7.35;0.0;19.85;4;False;False
2023-01-13 02:00:00;8236.349609375;7.525;0.0;19.325;4;False;False
2023-01-13 03:00:00;8154.5166015625;7.575;0.0;19.85;4;False;False
2023-01-13 04:00:00;8286.783203125;7.0;0.0;16.475;4;False;False
2023-01-13 05:00:00;8464.4501953125;7.15;0.0;18.925;4;False;False
2023-01-13 06:00:00;9000.099609375;7.125;0.0;15.7;4;False;False
2023-01-13 07:00:00;9485.033203125;7.074999999999999;0.5;14.7;4;False;False
2023-01-13 08:00:00;9565.6669921875;7.275;1.25;15.175;4;False;False
2023-01-13 09:00:00;9669.3330078125;7.975;2.5;17.875;4;False;False
2023-01-13 10:00:00;9595.06640625;8.475;5.75;19.8;4;False;False
2023-01-13 11:00:00;9568.3837890625;8.7;6.5;18.5;4;False;False
2023-01-13 12:00:00;9587.3330078125;8.725;5.0;18.95;4;False;False
2023-01-13 13:00:00;9570.5;8.725;5.0;22.475;4;False;False
2023-01-13 14:00:00;9363.8662109375;8.625;5.0;18.5;4;False;False
2023-01-13 15:00:00;9362.099609375;8.025;4.75;17.85;4;False;False
2023-01-13 16:00:00;9434.2001953125;7.025;2.5;17.525;4;False;False
2023-01-13 17:00:00;9432.1162109375;6.725;0.0;15.55;4;False;False
2023-01-13 18:00:00;9239.7333984375;6.325;0.0;18.0;4;False;False
2023-01-13 19:00:00;9073.06640625;5.975;0.0;17.0;4;False;False
2023-01-13 20:00:00;8711.1669921875;5.825;0.0;17.0;4;False;False
2023-01-13 21:00:00;8250.93359375;5.7;0.0;16.0;4;False;False
2023-01-13 22:00:00;7746.216796875;5.525;0.0;17.0;4;False;False
2023-01-13 23:00:00;7305.33349609375;5.45;0.0;17.0;4;False;False
2023-01-14 00:00:00;6841.783203125;5.325;0.0;14.775;5;True;False
2023-01-14 01:00:00;6759.2001953125;5.325;0.0;15.725;5;True;False
2023-01-14 02:00:00;6743.2333984375;5.25;0.0;16.0;5;True;False
2023-01-14 03:00:00;7467.56689453125;5.125;0.0;14.775;5;True;False
2023-01-14 04:00:00;7898.2998046875;4.6;0.0;13.5;5;True;False
2023-01-14 05:00:00;7854.10009765625;4.625;0.0;14.8;5;True;False
2023-01-14 06:00:00;7988.85009765625;4.475;0.0;12.425;5;True;False
2023-01-14 07:00:00;7566.16650390625;4.5;3.25;11.675;5;True;False
2023-01-14 08:00:00;7868.716796875;4.75;10.25;12.425;5;True;False
2023-01-14 09:00:00;8197.6162109375;5.65;17.5;14.625;5;True;False
2023-01-14 10:00:00;8441.8837890625;6.225;26.0;17.475;5;True;False
2023-01-14 11:00:00;8460.7666015625;6.725;27.5;15.175;5;True;False
2023-01-14 12:00:00;8312.3330078125;7.25;24.0;16.175;5;True;False
2023-01-14 13:00:00;8222.2001953125;7.399999999999999;20.75;17.0;5;True;False
2023-01-14 14:00:00;8076.38330078125;7.375;15.0;16.0;5;True;False
2023-01-14 15:00:00;8106.31689453125;6.975;8.5;16.55;5;True;False
2023-01-14 16:00:00;8065.83349609375;6.225;2.25;14.225;5;True;False
2023-01-14 17:00:00;8055.83349609375;6.0;0.0;15.7;5;True;False
2023-01-14 18:00:00;7994.86669921875;5.725;0.0;14.7;5;True;False
2023-01-14 19:00:00;7824.58349609375;5.725;0.0;16.6;5;True;False
2023-01-14 20:00:00;7645.466796875;5.775;0.0;17.825;5;True;False
2023-01-14 21:00:00;7331.36669921875;6.05;0.0;18.75;5;True;False
2023-01-14 22:00:00;7139.716796875;6.65;0.0;17.45;5;True;False
2023-01-14 23:00:00;6833.33349609375;6.575;0.0;17.85;5;True;False
2023-01-15 00:00:00;6478.2333984375;6.65;0.0;17.85;6;True;False
2023-01-15 01:00:00;6936.4833984375;6.9;0.0;18.325;6;True;False
2023-01-15 02:00:00;7355.716796875;7.125;0.0;17.85;6;True;False
2023-01-15 03:00:00;7378.5166015625;7.325;0.0;18.85;6;True;False
2023-01-15 04:00:00;7482.08349609375;8.3;0.0;20.25;6;True;False
2023-01-15 05:00:00;7440.25;8.4;0.0;21.25;6;True;False
2023-01-15 06:00:00;7580.56689453125;8.275;0.0;19.325;6;True;False
2023-01-15 07:00:00;7188.33349609375;8.25;0.5;19.85;6;True;False
2023-01-15 08:00:00;7070.83349609375;8.3;1.0;19.85;6;True;False
2023-01-15 09:00:00;7658.33349609375;8.5;2.5;18.4;6;True;False
2023-01-15 10:00:00;8093.39990234375;8.8;1.25;19.4;6;True;False
2023-01-15 11:00:00;8370.8837890625;8.825;2.0;17.4;6;True;False
2023-01-15 12:00:00;8198.7001953125;8.025;1.0;15.2;6;True;False
2023-01-15 13:00:00;8164.2998046875;7.899999999999999;1.25;14.425;6;True;False
2023-01-15 14:00:00;8059.66650390625;7.425;1.0;14.425;6;True;False
2023-01-15 15:00:00;8094.4833984375;6.75;0.75;14.725;6;True;False
2023-01-15 16:00:00;8149.5;5.125;0.5;18.925;6;True;False
2023-01-15 17:00:00;8244.4169921875;4.8;0.0;17.55;6;True;False
2023-01-15 18:00:00;8294.5830078125;4.45;0.0;16.55;6;True;False
2023-01-15 19:00:00;8179.93310546875;4.25;0.0;17.55;6;True;False
2023-01-15 20:00:00;8019.58349609375;4.2;0.0;14.8;6;True;False
2023-01-15 21:00:00;7782.91650390625;3.85;0.0;13.875;6;True;False
